Customer ID,Age,Gender,Category,Purchase Amount (USD),Payment Method,Review Rating,Discount Applied,Month,Location,Purchase History
3213,41,Female,Toys,1796.22,Debit Card,4.2,Yes,February,Hyderabad,Frequent
3214,38,Female,Beauty,1610.26,PayPal,1.3,No,April,Kolkata,New
3215,60,Male,Electronics,1022.45,Credit Card,1.3,No,May,Vijayawada,Returning
3216,57,Female,Books,48.44,Debit Card,2.5,Yes,May,Bengaluru,Returning
3217,56,Male,Books,591.49,UPI,2.2,No,December,Hyderabad,Returning
3218,40,Female,Sports,450.14,PayPal,4.2,Yes,February,Mumbai,Returning
3219,27,Male,Toys,103.36,UPI,2.1,Yes,June,Hyderabad,New
3220,57,Male,Toys,1169.86,UPI,1.7,Yes,March,Chennai,Frequent
3221,35,Female,Books,374.64,PayPal,3.9,No,December,Pune,Returning
3222,35,Male,Sports,33.43,Cash on Delivery,3.8,Yes,January,Pune,Frequent
3223,26,Female,Clothing,1120.07,UPI,2.2,Yes,January,Delhi,Frequent
3224,33,Female,Toys,876.75,Credit Card,2.0,Yes,December,Pune,Returning
3225,59,Female,Books,807.05,UPI,3.1,Yes,January,Chennai,Returning
3226,42,Female,Books,826.67,Debit Card,4.8,Yes,December,Bengaluru,New
3227,21,Male,Electronics,570.02,Debit Card,1.6,No,July,Bengaluru,Returning
3228,48,Male,Grocery,1292.01,PayPal,1.4,No,January,Delhi,Frequent
3229,21,Male,Toys,363.66,Credit Card,4.3,No,October,Chennai,Returning
3230,35,Male,Sports,1283.39,PayPal,3.8,No,November,Kolkata,Frequent
3231,27,Female,Sports,968.98,Debit Card,2.4,No,May,Mumbai,Frequent
3232,50,Female,Home,1640.04,PayPal,2.0,Yes,February,Vijayawada,Frequent
3233,37,Female,Home,251.17,UPI,2.5,No,February,Vijayawada,New
3234,57,Female,Home,113.77,Credit Card,4.1,Yes,November,Delhi,Returning
3235,56,Female,Grocery,1678.29,UPI,4.0,No,January,Delhi,Returning
3236,36,Female,Grocery,1750.33,UPI,1.4,Yes,January,Chennai,Frequent
3237,44,Female,Books,91.18,Cash on Delivery,2.8,Yes,May,Chennai,Returning
3238,18,Male,Electronics,331.32,UPI,4.0,No,May,Chennai,New
3239,25,Female,Beauty,1591.54,Credit Card,1.5,No,June,Chennai,Returning
3240,56,Male,Home,354.43,UPI,4.4,Yes,September,Delhi,Returning
3241,56,Male,Beauty,129.12,PayPal,4.6,Yes,January,Pune,New
3242,26,Female,Toys,823.17,Credit Card,2.6,No,August,Bengaluru,New
3243,57,Male,Electronics,592.98,PayPal,2.7,Yes,April,Chennai,Frequent
3244,33,Female,Books,1256.64,Cash on Delivery,1.3,No,November,Kolkata,Frequent
3245,36,Female,Grocery,1149.22,Credit Card,2.1,No,November,Chennai,Frequent
3246,47,Male,Beauty,1583.72,UPI,4.7,No,July,Pune,Returning
3247,41,Male,Clothing,928.55,UPI,3.2,No,September,Pune,Frequent
3248,26,Male,Home,380.97,PayPal,1.9,No,May,Delhi,New
3249,24,Female,Grocery,1155.89,UPI,4.9,No,October,Vijayawada,Frequent
3250,44,Male,Toys,652.98,UPI,1.7,Yes,February,Delhi,Returning
3251,57,Female,Sports,1790.69,PayPal,2.9,Yes,September,Pune,Returning
3252,29,Male,Clothing,129.72,Debit Card,4.5,Yes,December,Chennai,Frequent
3253,44,Male,Home,1209.46,PayPal,3.1,No,May,Hyderabad,Frequent
3254,32,Male,Grocery,1401.73,PayPal,1.5,No,December,Vijayawada,Frequent
3255,21,Female,Home,393.72,UPI,2.2,Yes,January,Mumbai,Frequent
3256,50,Female,Toys,275.46,PayPal,1.1,No,October,Bengaluru,New
3257,60,Female,Grocery,727.24,Cash on Delivery,3.9,Yes,January,Hyderabad,New
3258,48,Female,Beauty,851.78,UPI,3.1,No,May,Bengaluru,Returning
3259,26,Female,Electronics,715.35,Cash on Delivery,4.9,Yes,May,Hyderabad,New
3260,50,Female,Beauty,384.06,Debit Card,2.9,No,February,Delhi,New
3261,58,Male,Beauty,1763.78,PayPal,1.8,Yes,January,Chennai,New
3262,55,Female,Sports,96.78,Debit Card,3.5,No,August,Chennai,New
3263,50,Male,Books,796.59,Debit Card,1.9,Yes,January,Pune,Returning
3264,31,Male,Home,1322.02,Cash on Delivery,1.2,Yes,April,Vijayawada,New
3265,57,Male,Home,1777.42,Cash on Delivery,4.3,Yes,November,Delhi,New
3266,32,Male,Books,640.79,Credit Card,1.4,Yes,August,Mumbai,Frequent
3267,27,Male,Home,1944.06,UPI,2.3,Yes,January,Delhi,New
3268,23,Female,Toys,689.24,UPI,4.0,No,August,Chennai,New
3269,54,Female,Books,382.62,PayPal,2.4,Yes,December,Pune,Frequent
3270,18,Female,Grocery,1498.04,UPI,2.2,No,May,Mumbai,Returning
3271,25,Female,Toys,1126.63,Credit Card,1.3,Yes,September,Vijayawada,New
3272,25,Male,Electronics,1374.89,UPI,4.5,No,November,Kolkata,Frequent
3273,43,Male,Sports,867.51,Cash on Delivery,2.2,Yes,February,Delhi,New
3274,23,Male,Toys,1416.21,Cash on Delivery,2.7,No,June,Vijayawada,Frequent
3275,47,Female,Books,33.46,PayPal,4.3,Yes,March,Kolkata,New
3276,57,Female,Clothing,508.09,Cash on Delivery,3.3,Yes,July,Mumbai,Returning
3277,28,Male,Toys,1875.38,UPI,1.9,Yes,August,Delhi,New
3278,52,Female,Electronics,1207.06,PayPal,3.2,No,May,Delhi,Returning
3279,36,Male,Toys,551.37,UPI,1.5,Yes,November,Mumbai,New
3280,42,Female,Clothing,1889.48,PayPal,1.8,Yes,October,Chennai,New
3281,27,Female,Electronics,1186.1,Cash on Delivery,2.1,No,June,Delhi,New
3282,21,Female,Books,1738.04,PayPal,2.4,Yes,October,Mumbai,Returning
3283,28,Female,Electronics,921.25,Credit Card,4.6,No,May,Vijayawada,Frequent
3284,23,Male,Clothing,1217.58,UPI,1.8,Yes,April,Hyderabad,Frequent
3285,25,Female,Clothing,212.01,Credit Card,1.9,Yes,April,Chennai,Frequent
3286,37,Male,Clothing,730.89,PayPal,1.6,No,July,Bengaluru,New
3287,40,Female,Sports,1287.59,Debit Card,3.8,No,December,Chennai,Frequent
3288,41,Male,Toys,1357.89,Credit Card,4.7,Yes,October,Delhi,Frequent
3289,52,Female,Books,582.64,UPI,1.4,Yes,September,Vijayawada,Returning
3290,53,Male,Books,353.93,PayPal,3.6,Yes,March,Kolkata,Returning
3291,20,Male,Clothing,515.34,Debit Card,1.6,No,April,Kolkata,New
3292,49,Female,Clothing,335.61,PayPal,1.6,No,September,Mumbai,New
3293,38,Male,Beauty,1682.57,Cash on Delivery,3.1,No,January,Vijayawada,Frequent
3294,43,Male,Clothing,1581.45,Cash on Delivery,3.5,Yes,January,Vijayawada,Returning
3295,19,Male,Beauty,627.35,Debit Card,2.6,Yes,November,Vijayawada,Frequent
3296,34,Male,Books,1176.48,Debit Card,3.9,Yes,September,Pune,Returning
3297,54,Male,Clothing,293.35,PayPal,4.4,No,September,Chennai,Frequent
3298,28,Female,Sports,1625.98,Cash on Delivery,1.1,Yes,April,Delhi,New
3299,38,Female,Sports,744.19,PayPal,3.9,Yes,May,Pune,Returning
3300,28,Male,Home,97.49,UPI,1.9,No,May,Hyderabad,New
3301,57,Male,Beauty,1408.01,UPI,4.0,No,September,Pune,New
3302,32,Male,Clothing,1432.14,PayPal,1.1,Yes,May,Bengaluru,Returning
3303,23,Male,Electronics,1628.92,Credit Card,2.1,No,June,Mumbai,New
3304,32,Male,Home,514.31,Credit Card,3.3,No,February,Kolkata,New
3305,40,Male,Toys,40.18,Debit Card,3.2,No,June,Chennai,Frequent
3306,38,Male,Home,1393.3,Cash on Delivery,4.7,No,August,Bengaluru,Returning
3307,59,Male,Grocery,1500.92,UPI,1.4,No,June,Chennai,New
3308,19,Female,Beauty,693.62,PayPal,2.4,Yes,August,Hyderabad,Frequent
3309,52,Male,Grocery,189.42,UPI,1.6,No,January,Delhi,Returning
3310,49,Female,Books,1439.2,Credit Card,1.1,Yes,May,Pune,New
3311,20,Male,Clothing,1813.9,PayPal,4.6,No,February,Vijayawada,Frequent
3312,56,Female,Beauty,1561.62,UPI,2.7,Yes,September,Kolkata,Frequent
3313,41,Female,Clothing,1959.81,Debit Card,1.9,No,April,Bengaluru,Frequent
3314,18,Female,Sports,1079.2,Debit Card,4.4,No,December,Vijayawada,Frequent
3315,31,Male,Sports,1079.81,PayPal,3.0,No,May,Pune,Frequent
3316,58,Female,Clothing,121.16,Debit Card,2.5,No,December,Vijayawada,Returning
3317,40,Male,Home,1906.37,Debit Card,4.6,No,February,Delhi,Returning
3318,29,Female,Clothing,270.65,Credit Card,2.0,Yes,April,Bengaluru,Frequent
3319,23,Female,Sports,1939.62,Credit Card,3.9,Yes,July,Bengaluru,Returning
3320,33,Male,Sports,1509.5,Cash on Delivery,1.5,Yes,September,Chennai,Returning
3321,25,Male,Sports,1101.24,PayPal,3.1,No,June,Hyderabad,New
3322,46,Female,Sports,406.76,UPI,2.4,No,February,Hyderabad,Returning
3323,24,Female,Grocery,1642.67,Debit Card,2.1,Yes,May,Chennai,New
3324,22,Female,Grocery,762.14,PayPal,2.4,Yes,September,Delhi,Returning
3325,60,Male,Home,398.39,UPI,1.2,No,July,Vijayawada,New
3326,40,Male,Beauty,1566.95,Cash on Delivery,4.2,No,February,Bengaluru,Returning
3327,33,Male,Clothing,794.1,PayPal,1.5,Yes,August,Mumbai,New
3328,31,Female,Beauty,1739.53,Cash on Delivery,3.8,No,December,Kolkata,Frequent
3329,41,Female,Sports,1711.54,Debit Card,3.0,No,March,Chennai,Returning
3330,38,Female,Books,875.84,Credit Card,3.7,Yes,October,Delhi,Frequent
3331,51,Female,Beauty,1578.9,Credit Card,1.1,No,January,Vijayawada,Returning
3332,30,Male,Books,404.11,Debit Card,1.6,Yes,October,Mumbai,Returning
3333,41,Female,Home,280.76,Cash on Delivery,2.6,No,June,Pune,Returning
3334,58,Female,Home,419.38,UPI,4.4,Yes,August,Vijayawada,Frequent
3335,43,Female,Beauty,1594.37,PayPal,3.5,No,August,Kolkata,Frequent
3336,54,Female,Beauty,1265.64,Cash on Delivery,3.0,No,May,Hyderabad,Returning
3337,20,Female,Beauty,358.59,Debit Card,3.0,Yes,February,Kolkata,New
3338,41,Male,Clothing,1976.4,Cash on Delivery,1.1,Yes,January,Mumbai,Frequent
3339,18,Female,Books,392.02,Debit Card,4.6,No,September,Bengaluru,Returning
3340,20,Female,Home,445.73,Debit Card,1.0,Yes,January,Bengaluru,New
3341,49,Female,Beauty,817.77,Cash on Delivery,4.6,No,October,Kolkata,Returning
3342,33,Female,Clothing,369.02,PayPal,4.7,Yes,July,Delhi,Returning
3343,38,Female,Electronics,1034.8,PayPal,3.7,No,December,Kolkata,Frequent
3344,49,Male,Grocery,1706.08,Cash on Delivery,2.5,Yes,February,Chennai,New
3345,43,Male,Clothing,827.51,UPI,1.0,No,December,Kolkata,Returning
3346,47,Female,Electronics,1741.8,Credit Card,5.0,No,August,Mumbai,Frequent
3347,28,Female,Clothing,1458.47,UPI,2.9,Yes,November,Delhi,Frequent
3348,30,Female,Books,1672.27,Debit Card,2.7,No,March,Chennai,New
3349,58,Female,Books,1342.69,UPI,1.9,No,November,Kolkata,Frequent
3350,35,Male,Sports,850.27,UPI,4.4,Yes,September,Chennai,Returning
3351,52,Male,Electronics,356.88,PayPal,1.1,Yes,December,Vijayawada,Returning
3352,29,Female,Beauty,184.39,UPI,3.1,No,March,Hyderabad,Frequent
3353,58,Male,Sports,1053.64,PayPal,2.7,No,July,Mumbai,Frequent
3354,27,Female,Beauty,93.41,Cash on Delivery,3.1,Yes,April,Kolkata,Frequent
3355,54,Male,Electronics,1802.31,Credit Card,3.5,Yes,October,Bengaluru,Returning
3356,59,Male,Grocery,377.79,Cash on Delivery,3.9,No,August,Kolkata,Returning
3357,33,Female,Beauty,608.27,Credit Card,4.4,Yes,January,Delhi,Frequent
3358,51,Female,Beauty,93.49,Cash on Delivery,2.1,Yes,May,Mumbai,Returning
3359,60,Male,Books,1243.3,PayPal,4.2,Yes,June,Chennai,New
3360,55,Male,Electronics,348.9,PayPal,4.9,Yes,December,Delhi,Frequent
3361,53,Female,Electronics,683.08,UPI,4.1,No,August,Pune,New
3362,34,Male,Beauty,1761.73,Cash on Delivery,4.9,Yes,August,Pune,Frequent
3363,49,Male,Beauty,794.16,PayPal,3.4,No,August,Kolkata,Returning
3364,44,Male,Books,308.2,Debit Card,3.4,Yes,June,Mumbai,Frequent
3365,46,Male,Clothing,1916.21,PayPal,4.3,No,November,Hyderabad,New
3366,24,Male,Clothing,1752.26,PayPal,3.6,Yes,January,Chennai,Frequent
3367,59,Male,Home,1052.51,Credit Card,3.6,No,June,Vijayawada,New
3368,45,Female,Sports,1376.91,PayPal,4.9,Yes,April,Hyderabad,Frequent
3369,26,Female,Beauty,183.32,UPI,1.4,No,November,Mumbai,Returning
3370,28,Female,Books,855.72,Credit Card,1.2,No,October,Pune,New
3371,59,Female,Sports,431.44,Debit Card,2.3,No,August,Mumbai,Frequent
3372,44,Male,Electronics,1084.47,Debit Card,2.2,Yes,February,Kolkata,Frequent
3373,54,Male,Electronics,680.08,PayPal,3.8,No,January,Mumbai,New
3374,40,Female,Grocery,1266.5,Credit Card,4.6,Yes,April,Bengaluru,New
3375,23,Male,Books,1830.97,UPI,2.6,No,July,Kolkata,Returning
3376,52,Male,Electronics,1496.3,Cash on Delivery,4.1,No,December,Delhi,Frequent
3377,49,Male,Toys,1848.52,Cash on Delivery,1.0,Yes,July,Bengaluru,Returning
3378,56,Female,Beauty,712.24,Debit Card,1.3,Yes,March,Kolkata,Frequent
3379,50,Male,Electronics,1819.56,PayPal,4.6,Yes,January,Pune,New
3380,38,Male,Electronics,375.0,Debit Card,1.7,Yes,April,Kolkata,New
3381,59,Male,Grocery,1503.64,Credit Card,1.3,Yes,April,Mumbai,New
3382,44,Male,Beauty,1679.18,Credit Card,3.4,Yes,March,Delhi,New
3383,43,Male,Grocery,701.86,UPI,4.9,No,April,Bengaluru,New
3384,51,Male,Beauty,958.96,Credit Card,2.1,No,January,Bengaluru,New
3385,29,Female,Sports,1531.01,Credit Card,2.3,No,May,Vijayawada,New
3386,51,Female,Sports,675.77,UPI,3.8,Yes,August,Delhi,Returning
3387,42,Male,Clothing,593.9,PayPal,3.7,No,June,Bengaluru,Frequent
3388,58,Male,Clothing,1921.22,PayPal,1.1,Yes,February,Pune,Returning
3389,30,Male,Sports,1160.96,UPI,2.8,Yes,October,Vijayawada,Frequent
3390,58,Female,Electronics,236.91,UPI,4.1,No,November,Bengaluru,Returning
3391,47,Male,Home,158.2,UPI,1.9,Yes,November,Bengaluru,Returning
3392,55,Male,Sports,1168.29,Debit Card,4.5,No,October,Delhi,Returning
3393,35,Female,Beauty,1613.56,Cash on Delivery,4.0,No,May,Mumbai,Frequent
3394,25,Female,Sports,637.98,Cash on Delivery,2.8,No,June,Delhi,Frequent
3395,42,Female,Beauty,304.2,Credit Card,4.8,Yes,October,Delhi,Frequent
3396,33,Female,Toys,1827.33,Cash on Delivery,4.4,No,April,Bengaluru,Returning
3397,30,Male,Home,774.97,PayPal,1.5,Yes,December,Hyderabad,Returning
3398,18,Male,Grocery,1819.78,PayPal,4.5,No,August,Chennai,Returning
3399,23,Male,Grocery,1536.45,PayPal,3.6,No,January,Bengaluru,New
3400,44,Male,Grocery,1439.94,PayPal,1.7,Yes,January,Pune,Returning
3401,45,Male,Sports,1230.04,UPI,4.1,Yes,February,Kolkata,New
3402,44,Female,Home,1913.25,Credit Card,2.6,Yes,July,Chennai,Frequent
3403,21,Male,Home,46.89,PayPal,4.6,No,November,Vijayawada,New
3404,44,Female,Grocery,1851.88,Credit Card,2.5,Yes,February,Delhi,New
3405,43,Male,Toys,288.01,Credit Card,1.7,No,October,Hyderabad,New
3406,19,Female,Toys,1722.29,Credit Card,4.5,No,February,Chennai,Returning
3407,26,Male,Clothing,629.71,Credit Card,1.4,No,November,Chennai,New
3408,38,Female,Sports,97.57,Debit Card,3.0,No,March,Mumbai,Frequent
3409,45,Male,Home,420.26,Cash on Delivery,1.5,No,September,Kolkata,New
3410,46,Female,Toys,1681.03,Debit Card,2.1,Yes,February,Bengaluru,Returning
3411,29,Female,Beauty,1230.43,Debit Card,3.0,Yes,June,Delhi,Returning
3412,53,Male,Electronics,219.29,UPI,2.9,No,December,Mumbai,Frequent
3413,55,Male,Clothing,200.33,Credit Card,3.1,Yes,August,Pune,Frequent
3414,40,Female,Electronics,1868.97,Credit Card,3.5,No,March,Pune,Returning
3415,60,Male,Toys,1151.3,Credit Card,1.4,No,July,Delhi,Returning
3416,24,Male,Beauty,1949.2,PayPal,2.7,Yes,July,Chennai,Returning
3417,23,Female,Electronics,1010.08,Credit Card,4.8,No,April,Pune,New
3418,42,Male,Grocery,1666.84,Cash on Delivery,1.6,Yes,June,Kolkata,New
3419,59,Female,Home,1539.05,Debit Card,3.6,No,December,Pune,Returning
3420,26,Female,Sports,1196.46,Credit Card,1.3,No,March,Hyderabad,Returning
3421,35,Male,Home,549.22,Cash on Delivery,1.1,Yes,May,Mumbai,Returning
3422,30,Female,Clothing,311.4,UPI,3.7,No,November,Vijayawada,Returning
3423,20,Female,Books,599.1,PayPal,3.8,Yes,July,Bengaluru,Returning
3424,54,Male,Books,819.18,Cash on Delivery,2.0,No,November,Delhi,Returning
3425,52,Male,Home,330.67,Debit Card,2.8,Yes,April,Hyderabad,Returning
3426,37,Male,Clothing,1368.54,UPI,1.8,No,January,Vijayawada,New
3427,29,Male,Grocery,378.98,Credit Card,2.4,Yes,January,Chennai,Returning
3428,53,Male,Home,98.95,Cash on Delivery,3.1,Yes,December,Bengaluru,Frequent
3429,53,Male,Home,1452.8,UPI,4.2,Yes,December,Bengaluru,Returning
3430,29,Male,Clothing,732.92,Cash on Delivery,1.9,No,November,Vijayawada,Frequent
3431,48,Female,Clothing,1748.14,Debit Card,4.8,No,June,Bengaluru,Returning
3432,53,Male,Electronics,1127.29,UPI,3.6,Yes,January,Delhi,Frequent
3433,50,Female,Books,413.32,Debit Card,1.8,No,May,Pune,Frequent
3434,46,Female,Grocery,1067.6,PayPal,2.1,Yes,June,Mumbai,Returning
3435,57,Female,Electronics,368.67,Debit Card,3.2,No,February,Bengaluru,Frequent
3436,27,Male,Toys,102.65,Credit Card,3.5,Yes,June,Mumbai,Returning
3437,38,Male,Grocery,120.86,UPI,5.0,No,October,Pune,New
3438,42,Female,Beauty,63.08,Debit Card,3.4,Yes,May,Chennai,New
3439,42,Female,Grocery,1892.57,Debit Card,2.4,No,September,Hyderabad,New
3440,25,Female,Electronics,1968.59,UPI,1.7,Yes,October,Kolkata,Returning
3441,27,Male,Sports,246.42,Credit Card,4.2,Yes,October,Chennai,Frequent
3442,58,Male,Books,756.41,PayPal,1.9,Yes,March,Delhi,Returning
3443,54,Female,Clothing,644.2,PayPal,4.5,No,January,Chennai,Frequent
3444,40,Male,Toys,1374.7,UPI,2.1,No,January,Pune,Returning
3445,33,Male,Electronics,748.28,PayPal,1.1,No,December,Kolkata,Returning
3446,55,Male,Beauty,534.88,UPI,2.4,No,August,Pune,Frequent
3447,30,Female,Toys,877.72,UPI,3.1,Yes,May,Hyderabad,Frequent
3448,20,Male,Electronics,1339.55,PayPal,3.1,No,February,Chennai,New
3449,33,Female,Books,1666.67,PayPal,2.8,Yes,February,Pune,New
3450,21,Male,Beauty,1659.56,Credit Card,3.0,Yes,July,Kolkata,New
3451,25,Female,Books,1548.72,PayPal,1.4,Yes,October,Hyderabad,Returning
3452,54,Male,Toys,564.62,Cash on Delivery,4.0,Yes,September,Chennai,Returning
3453,34,Male,Grocery,1034.74,Cash on Delivery,2.5,Yes,May,Bengaluru,Frequent
3454,41,Male,Beauty,1922.42,PayPal,4.0,Yes,February,Vijayawada,Returning
3455,52,Male,Home,1319.74,Cash on Delivery,3.3,No,August,Hyderabad,Returning
3456,36,Male,Beauty,473.87,PayPal,4.6,No,August,Vijayawada,Returning
3457,32,Female,Home,141.18,Debit Card,2.3,Yes,April,Hyderabad,Frequent
3458,29,Male,Toys,1899.73,UPI,4.7,Yes,April,Delhi,Returning
3459,37,Female,Sports,1959.24,Debit Card,2.2,Yes,October,Chennai,Frequent
3460,35,Female,Beauty,746.42,PayPal,1.7,No,July,Mumbai,Returning
3461,43,Male,Beauty,1563.06,UPI,1.8,No,July,Bengaluru,Frequent
3462,43,Female,Electronics,1087.1,UPI,3.1,No,August,Hyderabad,Frequent
3463,40,Male,Toys,1374.7,Cash on Delivery,3.6,No,June,Kolkata,Frequent
3464,48,Male,Beauty,352.34,PayPal,4.5,No,October,Delhi,Frequent
3465,48,Female,Beauty,514.57,PayPal,1.8,Yes,April,Delhi,New
3466,49,Female,Toys,1154.96,Credit Card,3.8,No,February,Kolkata,Returning
3467,29,Male,Sports,487.85,Credit Card,2.9,Yes,March,Mumbai,Returning
3468,26,Female,Books,487.27,UPI,1.3,Yes,August,Vijayawada,Frequent
3469,24,Female,Sports,1673.25,UPI,1.3,Yes,October,Bengaluru,Frequent
3470,41,Female,Home,711.43,Debit Card,1.6,Yes,March,Pune,Returning
3471,24,Male,Beauty,1432.94,Cash on Delivery,1.5,Yes,April,Mumbai,Returning
3472,26,Male,Clothing,441.56,Cash on Delivery,4.9,Yes,November,Bengaluru,New
3473,43,Female,Sports,1835.57,Credit Card,3.2,No,September,Pune,Returning
3474,31,Male,Electronics,121.9,Debit Card,1.2,No,December,Chennai,Returning
3475,37,Male,Electronics,126.82,Debit Card,2.8,Yes,March,Hyderabad,New
3476,30,Female,Home,1533.75,Cash on Delivery,3.1,Yes,November,Bengaluru,Frequent
3477,25,Male,Clothing,188.66,UPI,3.7,Yes,December,Kolkata,Frequent
3478,35,Female,Books,778.19,Debit Card,2.9,No,February,Hyderabad,Frequent
3479,28,Male,Grocery,434.01,Credit Card,4.8,Yes,December,Vijayawada,New
3480,52,Male,Books,1874.45,PayPal,4.6,No,January,Mumbai,Returning
3481,40,Female,Toys,1826.91,Credit Card,4.6,Yes,September,Vijayawada,New
3482,53,Male,Electronics,525.61,UPI,1.9,Yes,August,Chennai,New
3483,35,Male,Books,1296.8,Cash on Delivery,1.3,Yes,April,Hyderabad,New
3484,22,Female,Books,1568.67,UPI,4.1,Yes,January,Vijayawada,Returning
3485,31,Female,Clothing,798.42,UPI,3.3,No,December,Delhi,New
3486,21,Male,Grocery,1421.36,Credit Card,1.8,No,June,Delhi,New
3487,41,Female,Home,1507.7,Credit Card,2.9,No,December,Kolkata,New
3488,37,Female,Toys,472.14,Debit Card,2.2,Yes,October,Hyderabad,Returning
3489,47,Male,Grocery,1457.92,Cash on Delivery,4.5,Yes,March,Hyderabad,Returning
3490,43,Female,Beauty,1730.7,Credit Card,1.0,No,January,Hyderabad,New
3491,35,Female,Home,72.67,PayPal,3.8,Yes,July,Vijayawada,New
3492,59,Male,Electronics,1927.06,UPI,3.3,Yes,December,Bengaluru,Frequent
3493,52,Male,Books,1693.88,PayPal,3.5,No,December,Hyderabad,New
3494,20,Female,Toys,476.23,PayPal,1.5,Yes,January,Mumbai,Frequent
3495,32,Female,Sports,1283.68,PayPal,1.5,Yes,June,Kolkata,New
3496,27,Female,Beauty,226.07,PayPal,1.3,Yes,May,Chennai,New
3497,41,Female,Home,90.87,UPI,4.8,No,May,Hyderabad,Returning
3498,23,Female,Clothing,1367.16,Cash on Delivery,1.5,Yes,November,Delhi,Frequent
3499,30,Male,Grocery,1810.9,Cash on Delivery,3.1,No,October,Delhi,Returning
3500,34,Female,Beauty,1980.17,Debit Card,4.8,No,May,Kolkata,New
3501,53,Male,Toys,1478.59,Cash on Delivery,1.2,No,February,Bengaluru,Returning
3502,53,Female,Home,352.78,UPI,3.7,Yes,April,Chennai,Returning
3503,49,Female,Beauty,1763.99,PayPal,5.0,No,October,Delhi,Returning
3504,21,Female,Beauty,446.8,PayPal,2.6,No,February,Pune,Returning
3505,18,Female,Clothing,1615.04,UPI,1.2,No,January,Kolkata,New
3506,31,Male,Sports,951.3,Credit Card,1.8,No,September,Delhi,New
3507,42,Female,Beauty,1414.36,PayPal,3.2,No,November,Bengaluru,Frequent
3508,59,Male,Clothing,356.17,UPI,4.2,Yes,July,Pune,Frequent
3509,36,Male,Clothing,1211.91,Credit Card,3.2,Yes,September,Bengaluru,Frequent
3510,49,Female,Electronics,389.13,PayPal,2.7,No,November,Vijayawada,Frequent
3511,21,Male,Clothing,1744.63,Debit Card,3.6,No,August,Bengaluru,New
3512,47,Male,Books,803.15,PayPal,3.6,Yes,January,Bengaluru,Frequent
3513,24,Male,Toys,834.39,PayPal,4.4,Yes,May,Kolkata,New
3514,20,Female,Home,884.35,PayPal,5.0,No,February,Hyderabad,Returning
3515,28,Male,Toys,1392.22,Debit Card,1.9,No,November,Vijayawada,New
3516,52,Male,Sports,1024.17,Cash on Delivery,3.0,Yes,January,Mumbai,New
3517,38,Female,Home,686.79,Cash on Delivery,3.2,No,March,Bengaluru,Returning
3518,57,Female,Home,1960.38,PayPal,2.4,Yes,January,Mumbai,New
3519,19,Female,Home,126.41,PayPal,3.5,No,December,Delhi,Returning
3520,47,Male,Beauty,958.49,PayPal,4.8,Yes,July,Vijayawada,Returning
3521,24,Male,Electronics,1640.24,UPI,3.2,Yes,June,Pune,New
3522,45,Male,Sports,623.3,Debit Card,2.5,No,August,Pune,Frequent
3523,48,Female,Books,277.7,UPI,3.0,Yes,October,Bengaluru,New
3524,36,Female,Beauty,1952.69,UPI,2.7,No,October,Mumbai,New
3525,21,Male,Electronics,166.4,UPI,3.7,Yes,October,Pune,Frequent
3526,60,Female,Toys,1065.82,Credit Card,1.7,No,January,Pune,Returning
3527,19,Female,Electronics,872.6,Cash on Delivery,3.6,Yes,May,Mumbai,Frequent
